time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.3385133401,0.141932130982,12.1359278936,0.0437018598197,6.12938673604,0.0,0.901101125028,0.353401498424,3.03473568102,-0.0024348182946,-0.194159123373,0.0,438.24110369872875,437.84886158065666,438.81931233038233,438.2750384649605
1.3800000000000008,0.396139357063,0.164125063688,12.3230258827,0.0436438397135,6.11721117227,0.0,1.02099269687,0.386317213679,3.2011302212,0.00181814671839,-0.232961588866,0.0,471.56695447677066,468.52013212429904,469.11497478176824,469.44512651170794
1.4400000000000008,0.460635841072,0.188134263258,12.5164953456,0.0433946752473,6.10317412985,0.0,1.13016276841,0.413965046372,3.2474181232,-0.0200976074958,-0.236001926,0.0,433.63983153794766,433.32827926116545,434.66102761395996,432.82046787941385
1.5000000000000009,0.531977564729,0.213797121312,12.7128531483,0.0421042971578,6.08901155554,0.0,1.24917925191,0.441321577126,3.29736499474,-0.02448371097,-0.236124824438,0.0,435.6550573872103,435.5879895986006,436.1393514422439,435.7728338677211
1.560000000000001,0.611426845409,0.24121923336,12.9156544426,0.0405751001807,6.07470709045,0.0,1.40058050177,0.472539365246,3.46175742079,-0.0275716182417,-0.243405477059,0.0,473.2765657066687,472.66276967347676,472.6201509869326,472.3820106941218
1.620000000000001,0.699470760286,0.2703237624,13.1244729531,0.0383689645236,6.06011182958,0.0,1.53550064656,0.497422028187,3.49834176136,-0.0705440354087,-0.242954410059,0.0,434.04738952246475,434.02451835781505,436.67596192979596,433.0750745349026
1.680000000000001,0.796569396287,0.300980114874,13.3384304951,0.0341247720534,6.04563190845,0.0,1.70252019167,0.523962228813,3.63265581033,-0.0711241509049,-0.238276049303,0.0,464.9709163157448,465.28193529702526,468.306300540869,468.25762107461424
1.740000000000001,0.904562468614,0.333209792991,13.5626822321,0.0295626241362,6.03118521419,0.0,1.8986996479,0.549793477239,3.84111585087,-0.088315133288,-0.246309427528,0.0,491.4675613168261,490.8197556533172,491.32629236141617,490.04594116921425
1.8000000000000012,1.02308613224,0.366698118983,13.7932847254,0.024161107964,6.01644987415,0.0,2.05330391374,0.565993269345,3.84512147718,-0.0936831182905,-0.244188600498,0.0,429.34080252772736,429.45804004665223,429.7801165765979,429.3177513037912
1.8600000000000012,1.15020219272,0.400979930064,14.0206640968,0.0187664833593,6.00130521105,0.0,2.18496858741,0.576336561694,3.73413250526,-0.0832730648414,-0.278772203064,0.0,391.9621799140089,388.6583920856349,389.17526647233797,390.1404918170128
1.9200000000000013,1.28619964179,0.435850802489,14.2439419073,0.0135057159291,5.98435168713,0.0,2.34960357321,0.585585019091,3.70793670183,-0.0983894014608,-0.291450741096,0.0,421.2156205219165,420.03135889771323,421.5039740286258,420.18844605629306
1.9800000000000013,1.43210029961,0.471172598683,14.4647507421,0.00719002894289,5.96738950892,0.0,2.51504679689,0.591319123018,3.65190857666,-0.124805221042,-0.269323630156,0.0,410.37484600270625,412.24572709351423,412.9280251277547,410.5796744061866
2.0400000000000014,1.58816503991,0.506730491231,14.6820576699,6.28265525314,5.9509653273,0.0,2.68831128076,0.593341230577,3.59120930574,-0.137789403031,-0.284442984996,0.0,412.2246602111412,410.80343225531624,410.9567673500452,409.7873000911059
2.1000000000000014,1.75571029155,0.542279112058,14.8980329032,6.27392874923,5.93394315013,0.0,2.89786381984,0.590854977007,3.6070862911,-0.1686655715,-0.28226592743,0.0,438.86337393576173,438.9613590908294,439.93684935875797,437.35154546773794
2.1600000000000015,1.93709968693,0.577483853434,15.1175113106,6.26367047325,5.91681627809,0.0,3.14984162418,0.581606156493,3.70750141066,-0.176027254415,-0.292702327664,0.0,470.1376269210053,469.2501486192792,467.73361620033455,467.13335302965476
2.2200000000000015,2.13308155054,0.611968767657,15.3406468454,6.252968947,5.89886153163,0.0,3.38421941949,0.566947751642,3.7292580113,-0.183476822579,-0.31735445448,0.0,446.4954780517059,444.38721428499827,446.5327192409789,445.8938806064419
2.2800000000000016,2.3433936293,0.64538312393,15.5648381138,6.24150280734,5.87975130279,0.0,3.62758876079,0.545902475143,3.74258684023,-0.214170957492,-0.320900835186,0.0,445.899639617306,445.5062983766993,446.7621615457575,444.2154673732961
2.3400000000000016,2.56905302908,0.677283149058,15.7906555309,6.22875898452,5.86068696569,0.0,3.89578454859,0.516297411723,3.78320214235,-0.209072011418,-0.312079754178,0.0,457.5489467476281,458.1506986902847,457.237625558336,457.6006198504063
2.4000000000000017,2.81312574068,0.706926425829,16.0231171867,6.21646825077,5.84172399915,0.0,4.24137667272,0.470530296913,3.96313343763,-0.19751837677,-0.325455440789,0.0,506.22983538298314,505.1771129233406,504.8101529776163,505.6074676073674
2.4600000000000017,3.07726908549,0.733711587348,16.2639000726,6.20406651844,5.82177366643,0.0,4.564743036,0.421232795813,4.06084496445,-0.24013093129,-0.35277102745,0.0,486.10151005170235,483.9450627853023,486.19176931599105,482.9477316938794
2.520000000000002,3.36065772761,0.757378312792,16.5092434207,6.18906057547,5.80035264438,0.0,4.88292910343,0.366446405419,4.11515711635,-0.295519553701,-0.36721869304,0.0,475.1682627592762,473.93613804626693,478.48303774243476,474.1840137017228
2.580000000000002,3.66216604616,0.777723766686,16.755056997,6.17127339011,5.77842317993,0.0,5.16866257644,0.310437377171,4.07694477042,-0.298383642599,-0.362251911882,0.0,448.7127842798808,448.9794407746128,448.3846036820248,448.0631876002919
2.640000000000002,3.98071102422,0.794524848465,16.9975809594,6.15306747906,5.75640453271,0.0,5.45071927112,0.248384331886,4.00560160502,-0.316118196102,-0.378628693137,0.0,441.8057688763958,440.31214093218347,441.0625855024812,439.4996196762944
2.700000000000002,4.31691246,0.807245599438,17.236316687,6.13399552635,5.73381064521,0.0,5.75719199914,0.174374719896,3.95033467577,-0.321601786784,-0.372738909833,0.0,451.8695373524671,452.20015092931527,449.67856950530944,449.13183731823597
2.760000000000002,4.67072030825,0.815522796233,17.4697222275,6.11485540417,5.71256802249,0.0,6.03744120549,0.100410317828,3.82835407815,-0.314264647931,-0.331152009329,0.0,428.53411474373905,431.9184996788786,430.18329108418015,430.6965274290939
2.820000000000002,5.04278820006,0.818809594297,17.6974171774,6.09552748596,5.6928128456,0.0,6.36560661741,0.0079946557011,3.75952003377,-0.346426117906,-0.325711784878,0.0,454.2255959696441,454.5532227469686,456.09354855570353,453.41110054018594
2.880000000000002,5.43299017848,0.816793053453,17.9181010705,6.07449298917,5.67332214343,0.0,6.64188581069,-0.0763068147696,3.59528886253,-0.360493024256,-0.323170136047,0.0,421.9065738208077,422.0117864533693,423.09326180327,421.74588494887576
2.940000000000002,5.84157324037,0.809000684987,18.1309600279,6.05281630014,5.6543134382,0.0,6.97810490942,-0.184632984675,3.49798122903,-0.362891323857,-0.306454106886,0.0,452.7376642123506,453.9801182407699,452.44674728085425,452.121374126468
3.000000000000002,6.27316049742,0.793606105174,18.3411956691,6.03083095714,5.63566721482,0.0,7.40832207693,-0.329799265111,3.50675856284,-0.37460267842,-0.321184966767,0.0,499.670594894255,498.5078260091046,497.558406656914,496.5766596572348
3.0600000000000023,6.72670746202,0.770543147824,18.5463836092,6.00850438783,5.61613467067,0.0,7.71037002907,-0.43996583043,3.33114110462,-0.36755251757,-0.336077495765,0.0,435.4607020496167,434.10100079323337,432.9554376126419,433.40131929101386
3.1200000000000023,7.19662804913,0.741314049819,18.7384548639,5.98658887033,5.59617437895,0.0,7.95422038564,-0.535168299529,3.07016855036,-0.361038271479,-0.326622736349,0.0,400.9718707290722,401.70353561696874,400.35293868926834,400.7916850473134
3.1800000000000024,7.68326830477,0.705499659034,18.9169398172,5.96528194151,5.57679171498,0.0,8.26737721251,-0.659432886444,2.8774839125,-0.345352543081,-0.316722909522,0.0,434.74058242103246,435.46015677050116,435.5173163742032,436.694779921576
3.2400000000000024,8.1882328078,0.662265827831,19.0829310299,5.94577353792,5.55785370493,0.0,8.56495799863,-0.782333789738,2.65392294348,-0.301110758174,-0.313544644902,0.0,427.1150727258449,427.2799089490184,425.3511249583971,429.00792635853105
